config_id,scenario_name,seed,profiles_party_a,profiles_party_b,profiles_mediator,status,ledger_turn,deadlock_count,agreed_n,open_issues_n,hitl_interventions,mock_backend,trace_json
Cfg3_CoopVsStubborn,TechCorp Acquisition (4 issues),2059279503,cooperative,stubborn,balanced,failed,10,0,0,4,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}]"
Cfg3_CoopVsStubborn,TechCorp Acquisition (4 issues),414061950,cooperative,stubborn,balanced,settled,8,0,4,1,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 1, ""open_issues_n"": 3}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 3, ""open_issues_n"": 1}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""settled"", ""deadlock_count"": 0, ""agreed_n"": 4, ""open_issues_n"": 1}]"
Cfg3_CoopVsStubborn,TechCorp Acquisition (4 issues),1950568575,cooperative,stubborn,balanced,failed,10,0,0,4,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}]"
Cfg3_CoopVsStubborn,TechCorp Acquisition (4 issues),404689908,cooperative,stubborn,balanced,settled,8,0,4,1,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 1, ""open_issues_n"": 3}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 3, ""open_issues_n"": 1}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""settled"", ""deadlock_count"": 0, ""agreed_n"": 4, ""open_issues_n"": 1}]"
Cfg4_AllStubborn,USA-Iran Quick Talks (2 issues),37091965,stubborn,stubborn,stubborn,settled,8,2,2,0,2,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 1, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 1, ""open_issues_n"": 1}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""settled"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 0}]"
Cfg4_AllStubborn,USA-Iran Quick Talks (2 issues),1672937476,stubborn,stubborn,stubborn,failed,10,2,0,2,3,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 1, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 2}]"
Cfg4_AllStubborn,USA-Iran Quick Talks (2 issues),27719923,stubborn,stubborn,stubborn,failed,10,0,0,2,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}]"
Cfg4_AllStubborn,USA-Iran Quick Talks (2 issues),529986013,stubborn,stubborn,stubborn,failed,10,0,0,2,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 2}]"
Cfg4_AllStubborn,USA-Iran Nuclear (4 issues),1858051692,stubborn,stubborn,stubborn,settled,10,2,2,1,3,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 1, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 1, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 1}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""settled"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 1}]"
Cfg4_AllStubborn,USA-Iran Nuclear (4 issues),312173025,stubborn,stubborn,stubborn,failed,10,0,0,4,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}]"
Cfg4_AllStubborn,USA-Iran Nuclear (4 issues),814439119,stubborn,stubborn,stubborn,settled,10,2,2,1,3,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 1, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 1, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 1}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""settled"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 1}]"
Cfg4_AllStubborn,USA-Iran Nuclear (4 issues),203462097,stubborn,stubborn,stubborn,failed,10,0,0,4,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}]"
Cfg4_AllStubborn,TechCorp Acquisition (4 issues),474216058,stubborn,stubborn,stubborn,failed,10,0,0,4,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 0, ""open_issues_n"": 4}]"
Cfg4_AllStubborn,TechCorp Acquisition (4 issues),1075821038,stubborn,stubborn,stubborn,failed,10,2,3,1,3,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 1, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 1, ""open_issues_n"": 3}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 3, ""open_issues_n"": 1}]"
Cfg4_AllStubborn,TechCorp Acquisition (4 issues),464844016,stubborn,stubborn,stubborn,failed,10,0,2,2,0,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 1, ""open_issues_n"": 3}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 0, ""agreed_n"": 2, ""open_issues_n"": 2}]"
Cfg4_AllStubborn,TechCorp Acquisition (4 issues),967110110,stubborn,stubborn,stubborn,failed,10,2,3,1,3,True,"[{""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn1"", ""ledger_turn"": 2, ""status"": ""in_progress"", ""deadlock_count"": 1, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn2"", ""ledger_turn"": 4, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 0, ""open_issues_n"": 4}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn3"", ""ledger_turn"": 6, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 1, ""open_issues_n"": 3}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn4"", ""ledger_turn"": 8, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 2, ""open_issues_n"": 2}, {""type"": ""auto_hitl"", ""trigger"": ""deadlock"", ""chosen"": ""Force both parties to split the difference on each open issue""}, {""type"": ""ledger_snapshot"", ""label"": ""after_mediator_turn5"", ""ledger_turn"": 10, ""status"": ""in_progress"", ""deadlock_count"": 2, ""agreed_n"": 3, ""open_issues_n"": 1}]"
